model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,method,method_family,model_status,used_features,validation_fold_mean_auprc,validation_fold_se_auprc,candidate_n,deferred_n,universe_n,universe_error_count,universe_error_rate,error_detection_auroc,error_detection_auprc,reviewed_n,review_error_count,review_error_rate,review_lift,review_recall_of_residual_errors,combined_recall_of_candidate_errors,retained_accuracy_after_review,retained_accuracy_gain_vs_residual,total_action_n,total_action_fraction,selected_profile,selection_fallback,selection_reason,uncertainty_error_detection_auroc,delta_error_detection_auroc_vs_uncertainty,uncertainty_error_detection_auprc,delta_error_detection_auprc_vs_uncertainty,uncertainty_review_error_rate,delta_review_error_rate_vs_uncertainty,uncertainty_review_lift,delta_review_lift_vs_uncertainty,uncertainty_review_recall_of_residual_errors,delta_review_recall_of_residual_errors_vs_uncertainty,uncertainty_combined_recall_of_candidate_errors,delta_combined_recall_of_candidate_errors_vs_uncertainty,uncertainty_retained_accuracy_after_review,delta_retained_accuracy_after_review_vs_uncertainty,uncertainty_retained_accuracy_gain_vs_residual,delta_retained_accuracy_gain_vs_residual_vs_uncertainty
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,225,45,180,13.0,0.072222222222,0.748963611239,0.257834070759,9,2.0,0.222222222222,3.076923076923,0.153846153846,0.607142857143,0.93567251462,0.007894736842,54,0.24,uncertainty_support,False,one_standard_error,0.685398433901,0.063565177338,0.158645176688,0.099188894071,0.222222222222,0.0,3.076923076923,0.0,0.153846153846,0.0,0.607142857143,0.0,0.93567251462,0.0,0.007894736842,0.0
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,225,45,180,13.0,0.072222222222,0.748963611239,0.257834070759,18,5.0,0.277777777778,3.846153846154,0.384615384615,0.714285714286,0.950617283951,0.022839506173,63,0.28,uncertainty_support,False,one_standard_error,0.685398433901,0.063565177338,0.158645176688,0.099188894071,0.166666666667,0.111111111111,2.307692307692,1.538461538462,0.230769230769,0.153846153846,0.642857142857,0.071428571429,0.938271604938,0.012345679012,0.01049382716,0.012345679012
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,225,45,180,13.0,0.072222222222,0.748963611239,0.257834070759,36,7.0,0.194444444444,2.692307692308,0.538461538462,0.785714285714,0.958333333333,0.030555555556,81,0.36,uncertainty_support,False,one_standard_error,0.685398433901,0.063565177338,0.158645176688,0.099188894071,0.166666666667,0.027777777778,2.307692307692,0.384615384615,0.461538461538,0.076923076923,0.75,0.035714285714,0.951388888889,0.006944444444,0.023611111111,0.006944444444
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,225,45,180,13.0,0.072222222222,0.748963611239,0.257834070759,54,8.0,0.148148148148,2.051282051282,0.615384615385,0.821428571429,0.960317460317,0.03253968254,99,0.44,uncertainty_support,False,one_standard_error,0.685398433901,0.063565177338,0.158645176688,0.099188894071,0.12962962963,0.018518518519,1.794871794872,0.25641025641,0.538461538462,0.076923076923,0.785714285714,0.035714285714,0.952380952381,0.007936507937,0.024603174603,0.007936507937
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,169,17,152,19.0,0.125,0.759002770083,0.333818929298,8,3.0,0.375,3.0,0.157894736842,0.333333333333,0.888888888889,0.013888888889,25,0.147928994083,prior,False,one_standard_error,0.689750692521,0.069252077562,0.260259646024,0.073559283275,0.375,0.0,3.0,0.0,0.157894736842,0.0,0.333333333333,0.0,0.888888888889,0.0,0.013888888889,0.0
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,169,17,152,19.0,0.125,0.759002770083,0.333818929298,15,4.0,0.266666666667,2.133333333333,0.210526315789,0.375,0.890510948905,0.015510948905,32,0.189349112426,prior,False,one_standard_error,0.689750692521,0.069252077562,0.260259646024,0.073559283275,0.333333333333,-0.066666666667,2.666666666667,-0.533333333333,0.263157894737,-0.052631578947,0.416666666667,-0.041666666667,0.897810218978,-0.007299270073,0.022810218978,-0.007299270073
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,169,17,152,19.0,0.125,0.759002770083,0.333818929298,30,11.0,0.366666666667,2.933333333333,0.578947368421,0.666666666667,0.934426229508,0.059426229508,47,0.278106508876,prior,False,one_standard_error,0.689750692521,0.069252077562,0.260259646024,0.073559283275,0.266666666667,0.1,2.133333333333,0.8,0.421052631579,0.157894736842,0.541666666667,0.125,0.909836065574,0.024590163934,0.034836065574,0.024590163934
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,169,17,152,19.0,0.125,0.759002770083,0.333818929298,46,13.0,0.282608695652,2.260869565217,0.684210526316,0.75,0.943396226415,0.068396226415,63,0.372781065089,prior,False,one_standard_error,0.689750692521,0.069252077562,0.260259646024,0.073559283275,0.239130434783,0.04347826087,1.913043478261,0.347826086957,0.578947368421,0.105263157895,0.666666666667,0.083333333333,0.924528301887,0.018867924528,0.049528301887,0.018867924528
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,169,34,135,13.0,0.096296296296,0.620428751576,0.160710581214,7,1.0,0.142857142857,1.483516483516,0.076923076923,0.5,0.90625,0.002546296296,41,0.242603550296,uncertainty,True,uncertainty_selected,0.620428751576,0.0,0.160710581214,0.0,0.142857142857,0.0,1.483516483516,0.0,0.076923076923,0.0,0.5,0.0,0.90625,0.0,0.002546296296,0.0
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,169,34,135,13.0,0.096296296296,0.620428751576,0.160710581214,14,3.0,0.214285714286,2.225274725275,0.230769230769,0.583333333333,0.917355371901,0.013651668197,48,0.284023668639,uncertainty,True,uncertainty_selected,0.620428751576,0.0,0.160710581214,0.0,0.214285714286,0.0,2.225274725275,0.0,0.230769230769,0.0,0.583333333333,0.0,0.917355371901,0.0,0.013651668197,0.0
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,169,34,135,13.0,0.096296296296,0.620428751576,0.160710581214,27,5.0,0.185185185185,1.923076923077,0.384615384615,0.666666666667,0.925925925926,0.022222222222,61,0.360946745562,uncertainty,True,uncertainty_selected,0.620428751576,0.0,0.160710581214,0.0,0.185185185185,0.0,1.923076923077,0.0,0.384615384615,0.0,0.666666666667,0.0,0.925925925926,0.0,0.022222222222,0.0
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,169,34,135,13.0,0.096296296296,0.620428751576,0.160710581214,40,6.0,0.15,1.557692307692,0.461538461538,0.708333333333,0.926315789474,0.02261208577,74,0.437869822485,uncertainty,True,uncertainty_selected,0.620428751576,0.0,0.160710581214,0.0,0.15,0.0,1.557692307692,0.0,0.461538461538,0.0,0.708333333333,0.0,0.926315789474,0.0,0.02261208577,0.0
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,6,1.0,0.166666666667,1.893939393939,0.090909090909,0.333333333333,0.915966386555,0.003966386555,20,0.143884892086,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.166666666667,0.0,1.893939393939,0.0,0.090909090909,0.0,0.333333333333,0.0,0.915966386555,0.0,0.003966386555,0.0
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,12,1.0,0.083333333333,0.94696969697,0.090909090909,0.333333333333,0.911504424779,-0.000495575221,26,0.187050359712,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.083333333333,0.0,0.94696969697,0.0,0.090909090909,0.0,0.333333333333,0.0,0.911504424779,0.0,-0.000495575221,0.0
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,25,3.0,0.12,1.363636363636,0.272727272727,0.466666666667,0.92,0.008,39,0.280575539568,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.12,0.0,1.363636363636,0.0,0.272727272727,0.0,0.466666666667,0.0,0.92,0.0,0.008,0.0
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,38,5.0,0.131578947368,1.495215311005,0.454545454545,0.6,0.931034482759,0.019034482759,52,0.374100719424,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.131578947368,0.0,1.495215311005,0.0,0.454545454545,0.0,0.6,0.0,0.931034482759,0.0,0.019034482759,0.0
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.05,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,139,28,111,10.0,0.09009009009,0.777227722772,0.420217462969,6,3.0,0.5,5.55,0.3,0.533333333333,0.933333333333,0.023423423423,34,0.244604316547,prior,False,one_standard_error,0.632673267327,0.144554455446,0.31625546006,0.103962002909,0.333333333333,0.166666666667,3.7,1.85,0.2,0.1,0.466666666667,0.066666666667,0.92380952381,0.009523809524,0.0138996139,0.009523809524
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.1,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,139,28,111,10.0,0.09009009009,0.777227722772,0.420217462969,11,4.0,0.363636363636,4.036363636364,0.4,0.6,0.94,0.03009009009,39,0.280575539568,prior,False,one_standard_error,0.632673267327,0.144554455446,0.31625546006,0.103962002909,0.181818181818,0.181818181818,2.018181818182,2.018181818182,0.2,0.2,0.466666666667,0.133333333333,0.92,0.02,0.01009009009,0.02
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.2,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,139,28,111,10.0,0.09009009009,0.777227722772,0.420217462969,22,5.0,0.227272727273,2.522727272727,0.5,0.666666666667,0.943820224719,0.033910314809,50,0.359712230216,prior,False,one_standard_error,0.632673267327,0.144554455446,0.31625546006,0.103962002909,0.181818181818,0.045454545455,2.018181818182,0.504545454545,0.4,0.1,0.6,0.066666666667,0.932584269663,0.011235955056,0.022674359753,0.011235955056
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.3,test,prior,primary,complete,prior_contradiction_logit|prior_support_logit|prior_negative_evidence|prior_contradiction_probability|prior_support_probability,,,139,28,111,10.0,0.09009009009,0.777227722772,0.420217462969,33,7.0,0.212121212121,2.354545454545,0.7,0.8,0.961538461538,0.051628551629,61,0.438848920863,prior,False,one_standard_error,0.632673267327,0.144554455446,0.31625546006,0.103962002909,0.151515151515,0.060606060606,1.681818181818,0.672727272727,0.5,0.2,0.666666666667,0.133333333333,0.935897435897,0.025641025641,0.025987525988,0.025641025641
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,17,152,19.0,0.125,0.832607835378,0.562076496325,8,6.0,0.75,6.0,0.315789473684,0.458333333333,0.909722222222,0.034722222222,25,0.147928994083,uncertainty_support,False,one_standard_error,0.689750692521,0.142857142857,0.260259646024,0.301816850302,0.375,0.375,3.0,3.0,0.157894736842,0.157894736842,0.333333333333,0.125,0.888888888889,0.020833333333,0.013888888889,0.020833333333
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,17,152,19.0,0.125,0.832607835378,0.562076496325,15,8.0,0.533333333333,4.266666666667,0.421052631579,0.541666666667,0.919708029197,0.044708029197,32,0.189349112426,uncertainty_support,False,one_standard_error,0.689750692521,0.142857142857,0.260259646024,0.301816850302,0.333333333333,0.2,2.666666666667,1.6,0.263157894737,0.157894736842,0.416666666667,0.125,0.897810218978,0.021897810219,0.022810218978,0.021897810219
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,17,152,19.0,0.125,0.832607835378,0.562076496325,30,10.0,0.333333333333,2.666666666667,0.526315789474,0.625,0.926229508197,0.051229508197,47,0.278106508876,uncertainty_support,False,one_standard_error,0.689750692521,0.142857142857,0.260259646024,0.301816850302,0.266666666667,0.066666666667,2.133333333333,0.533333333333,0.421052631579,0.105263157895,0.541666666667,0.083333333333,0.909836065574,0.016393442623,0.034836065574,0.016393442623
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,17,152,19.0,0.125,0.832607835378,0.562076496325,46,13.0,0.282608695652,2.260869565217,0.684210526316,0.75,0.943396226415,0.068396226415,63,0.372781065089,uncertainty_support,False,one_standard_error,0.689750692521,0.142857142857,0.260259646024,0.301816850302,0.239130434783,0.04347826087,1.913043478261,0.347826086957,0.578947368421,0.105263157895,0.666666666667,0.083333333333,0.924528301887,0.018867924528,0.049528301887,0.018867924528
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.05,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,34,135,13.0,0.096296296296,0.803909205549,0.503189945257,7,5.0,0.714285714286,7.417582417582,0.384615384615,0.666666666667,0.9375,0.033796296296,41,0.242603550296,uncertainty_support,False,one_standard_error,0.620428751576,0.183480453972,0.160710581214,0.342479364043,0.142857142857,0.571428571429,1.483516483516,5.934065934066,0.076923076923,0.307692307692,0.5,0.166666666667,0.90625,0.03125,0.002546296296,0.03125
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.1,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,34,135,13.0,0.096296296296,0.803909205549,0.503189945257,14,5.0,0.357142857143,3.708791208791,0.384615384615,0.666666666667,0.933884297521,0.030180593817,48,0.284023668639,uncertainty_support,False,one_standard_error,0.620428751576,0.183480453972,0.160710581214,0.342479364043,0.214285714286,0.142857142857,2.225274725275,1.483516483516,0.230769230769,0.153846153846,0.583333333333,0.083333333333,0.917355371901,0.01652892562,0.013651668197,0.01652892562
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.2,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,34,135,13.0,0.096296296296,0.803909205549,0.503189945257,27,7.0,0.259259259259,2.692307692308,0.538461538462,0.75,0.944444444444,0.040740740741,61,0.360946745562,uncertainty_support,False,one_standard_error,0.620428751576,0.183480453972,0.160710581214,0.342479364043,0.185185185185,0.074074074074,1.923076923077,0.769230769231,0.384615384615,0.153846153846,0.666666666667,0.083333333333,0.925925925926,0.018518518519,0.022222222222,0.018518518519
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.3,test,uncertainty_support,primary,complete,calibrated_error_risk|log_drug_fit_count|log_target_fit_count|fit_entity_support_min|fit_entity_support_imbalance|fit_joint_novelty|fit_one_sided_novelty|drug_morgan_nearest_train_distance|drug_morgan_knn_distance|target_esm_nearest_train_distance|target_esm_knn_distance|native_domain_shift_score|native_domain_density_distance|native_support_imbalance|native_density_imbalance,,,169,34,135,13.0,0.096296296296,0.803909205549,0.503189945257,40,9.0,0.225,2.336538461538,0.692307692308,0.833333333333,0.957894736842,0.054191033138,74,0.437869822485,uncertainty_support,False,one_standard_error,0.620428751576,0.183480453972,0.160710581214,0.342479364043,0.15,0.075,1.557692307692,0.778846153846,0.461538461538,0.230769230769,0.708333333333,0.125,0.926315789474,0.031578947368,0.02261208577,0.031578947368
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,6,1.0,0.166666666667,1.893939393939,0.090909090909,0.333333333333,0.915966386555,0.003966386555,20,0.143884892086,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.166666666667,0.0,1.893939393939,0.0,0.090909090909,0.0,0.333333333333,0.0,0.915966386555,0.0,0.003966386555,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,12,1.0,0.083333333333,0.94696969697,0.090909090909,0.333333333333,0.911504424779,-0.000495575221,26,0.187050359712,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.083333333333,0.0,0.94696969697,0.0,0.090909090909,0.0,0.333333333333,0.0,0.911504424779,0.0,-0.000495575221,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,25,3.0,0.12,1.363636363636,0.272727272727,0.466666666667,0.92,0.008,39,0.280575539568,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.12,0.0,1.363636363636,0.0,0.272727272727,0.0,0.466666666667,0.0,0.92,0.0,0.008,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,139,14,125,11.0,0.088,0.598086124402,0.13940604248,38,5.0,0.131578947368,1.495215311005,0.454545454545,0.6,0.931034482759,0.019034482759,52,0.374100719424,uncertainty,True,uncertainty_selected,0.598086124402,0.0,0.13940604248,0.0,0.131578947368,0.0,1.495215311005,0.0,0.454545454545,0.0,0.6,0.0,0.931034482759,0.0,0.019034482759,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.05,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,10.0,0.09009009009,0.632673267327,0.31625546006,6,2.0,0.333333333333,3.7,0.2,0.466666666667,0.92380952381,0.0138996139,34,0.244604316547,uncertainty,True,uncertainty_selected,0.632673267327,0.0,0.31625546006,0.0,0.333333333333,0.0,3.7,0.0,0.2,0.0,0.466666666667,0.0,0.92380952381,0.0,0.0138996139,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.1,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,10.0,0.09009009009,0.632673267327,0.31625546006,11,2.0,0.181818181818,2.018181818182,0.2,0.466666666667,0.92,0.01009009009,39,0.280575539568,uncertainty,True,uncertainty_selected,0.632673267327,0.0,0.31625546006,0.0,0.181818181818,0.0,2.018181818182,0.0,0.2,0.0,0.466666666667,0.0,0.92,0.0,0.01009009009,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.2,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,10.0,0.09009009009,0.632673267327,0.31625546006,22,4.0,0.181818181818,2.018181818182,0.4,0.6,0.932584269663,0.022674359753,50,0.359712230216,uncertainty,True,uncertainty_selected,0.632673267327,0.0,0.31625546006,0.0,0.181818181818,0.0,2.018181818182,0.0,0.4,0.0,0.6,0.0,0.932584269663,0.0,0.022674359753,0.0
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.3,test,uncertainty,primary,complete,calibrated_error_risk,,,139,28,111,10.0,0.09009009009,0.632673267327,0.31625546006,33,5.0,0.151515151515,1.681818181818,0.5,0.666666666667,0.935897435897,0.025987525988,61,0.438848920863,uncertainty,True,uncertainty_selected,0.632673267327,0.0,0.31625546006,0.0,0.151515151515,0.0,1.681818181818,0.0,0.5,0.0,0.666666666667,0.0,0.935897435897,0.0,0.025987525988,0.0
